run_id,condition_id,condition_name,model,model_label,hhi,sector_hhi,portfolio_beta,portfolio_vol,return_12m,breadth,sector_Consumer Goods,sector_Energy,sector_Financials,sector_Healthcare,sector_Industrials,sector_Technology
openai_control_010_20260427T233533144614,0,control,gpt-4o,openai,0.061551511017061106,0.21467621023847713,0.9536407504000002,31.297183530199998,11.201407375099999,20,16.019417,9.223301000000001,12.621358999999998,15.53398,10.67961,35.92233
openai_fundamental_005_20260427T233537759698,1,fundamental,gpt-4o,openai,0.059320914710001504,0.2052450808151673,0.9512643570000001,31.272011600199995,12.507356314999997,20,15.517242000000001,6.321839,18.965517,17.816093,9.770115,31.609195
openai_fundamental_000_20260427T233542407224,1,fundamental,gpt-4o,openai,0.0613864103895217,0.2136383879374851,0.9546783697000003,31.381696032200004,12.3952630109,20,15.204678,6.432749,17.54386,18.128655,8.77193,33.918129
openai_fundamental_012_20260427T233547209950,1,fundamental,gpt-4o,openai,0.0603729351795465,0.2057420298185315,0.9774215783999999,31.854059237900003,12.8453926371,20,16.078432,7.058823,15.980391999999998,17.647059000000002,10.490196000000001,32.745098999999996
openai_technical_012_20260427T233551994767,2,technical,gpt-4o,openai,0.05851469745306939,0.1785965041390682,0.836961347,29.6313262421,12.559889651099999,20,17.679558,7.182320000000001,18.232044,17.679557000000003,17.679558,21.546962999999998
openai_combined_014_20260427T233556181624,3,combined,gpt-4o,openai,0.05497709355060409,0.18919200544356551,0.9174489715000002,31.189285824500008,12.669540522499998,20,14.795919,7.653061999999999,16.836735,19.89796,13.265305,27.551020000000005
openai_combined_000_20260427T233600599144,3,combined,gpt-4o,openai,0.05397555131986359,0.1863768452826456,0.9335028346,31.1961022682,12.7307910949,20,16.949153,7.344633,16.384181,15.81921,16.384180999999998,27.118644000000003
openai_combined_012_20260427T233605715518,3,combined,gpt-4o,openai,0.0547193301991853,0.18792439949977388,0.9372340409000001,31.2156379468,12.8323936294,20,15.957447,7.978722999999999,17.021277,15.957446000000001,14.893615999999998,28.191489999999998
openai_control_004_20260427T233610938250,0,control,gpt-4o,openai,0.05786236064398329,0.20458477412918147,0.9067156753,30.921666652899997,10.872892111699999,20,16.176471,7.843138,13.235294999999999,19.607844000000004,10.784313,32.35294
openai_fundamental_001_20260427T233615443414,1,fundamental,gpt-4o,openai,0.054052457098298805,0.18649574613421563,0.9049456515,30.6667391685,11.624184976,20,15.217391000000003,8.695651999999999,17.391303999999998,17.391305000000003,13.586957,27.717391000000003
openai_combined_027_20260427T233619510070,3,combined,gpt-4o,openai,0.0540433936489153,0.18721893852465493,0.9243589846,31.244154246200004,12.938871671,20,15.897436,7.692308000000001,15.897436,17.435897999999998,15.384615000000002,27.692307999999997
openai_combined_016_20260427T233623746864,3,combined,gpt-4o,openai,0.05479224307479239,0.18792243748476462,0.9208421058000003,31.0568947983,12.660525991499998,20,16.315789,7.894736999999999,16.842105,17.368421,13.684211000000001,27.894737000000003
openai_control_005_20260427T233627835731,0,control,gpt-4o,openai,0.06004889208204938,0.21373154512488118,0.9320618925999999,31.240516264500005,10.3349489765,20,15.463918,8.247422,11.340206,18.5567,11.340207999999999,35.051548
openai_fundamental_006_20260427T233632443857,1,fundamental,gpt-4o,openai,0.05737024037370263,0.19474047980622863,0.9357058577999999,31.1314699087,12.2217054642,20,15.294118000000001,8.823528999999999,17.058823,18.235294000000003,10.588234,30.000000000000004
openai_control_003_20260427T233652277188,0,control,gpt-4o,openai,0.057989292887566976,0.20423557579060103,0.9248780438999998,31.0099511508,10.8619998593,20,15.121951,8.780488,13.170732,18.048780999999998,11.707315999999999,33.170732
openai_control_015_20260427T233656510693,0,control,gpt-4o,openai,0.054717691940805106,0.1925723406183431,0.9011164916000001,30.8125724278,10.951455956699998,20,15.533980999999999,9.708738,13.592233,18.446602000000002,12.621357999999999,30.097087000000002
openai_technical_013_20260427T233700506039,2,technical,gpt-4o,openai,0.05902032844085368,0.17958592002903706,0.8407865300999999,29.902191696699997,12.678426915799996,20,15.730337,6.741574,19.101124,19.662922,19.101125,19.662921
openai_fundamental_021_20260427T233709869941,1,fundamental,gpt-4o,openai,0.057000381821739894,0.1955561289660399,0.9538202537000001,31.6021918364,12.2411803669,20,14.606742,7.865169,16.853933,17.977528,12.359551,30.33708
openai_fundamental_023_20260427T233721299975,1,fundamental,gpt-4o,openai,0.055585032120720496,0.19159826700852048,0.9026815623999999,30.821508554799998,11.308770801899996,20,15.642459,8.379889,16.759776,20.670391,10.614525,27.932961
openai_fundamental_026_20260427T233726098711,1,fundamental,gpt-4o,openai,0.060077281461176406,0.20504768407318,0.9706043635000001,31.5224163786,11.981153432400001,20,15.934066,7.142856999999999,15.934065,16.483514999999997,11.538461,32.967032
openai_combined_004_20260427T233749823395,3,combined,gpt-4o,openai,0.0545606004539777,0.1874739718408997,0.9133673514,31.125051152300006,13.038163537899997,20,16.326531,6.632653000000001,15.816327,19.387755000000002,15.306123,26.530611999999998
openai_control_002_20260427T233754775483,0,control,gpt-4o,openai,0.056873986712817896,0.1995240681925367,0.9312093013000001,31.019953684,11.0444184857,20,14.883721,8.372094,14.418603999999998,17.209303000000002,13.023256,32.093022999999995
openai_technical_002_20260427T233759997240,2,technical,gpt-4o,openai,0.053254438064243584,0.1759449347144066,0.8273076976,29.484835378199996,11.8623078386,20,16.483516,8.241757999999999,18.131868,18.681319,18.131869,20.32967
openai_fundamental_011_20260427T233804721931,1,fundamental,gpt-4o,openai,0.055393587463557006,0.18757809774260742,0.9030612255000001,30.635357488300006,11.074081412,20,16.326531,8.67347,17.346939,19.387755999999996,11.224490000000001,27.040816
openai_technical_029_20260427T233809302637,2,technical,gpt-4o,openai,0.06077083716083599,0.1808077768715164,0.852222231,29.975906948,13.2532744257,20,16.959064,6.432749,17.543859,17.543861,19.883041000000002,21.637427999999996
openai_combined_009_20260427T233818122850,3,combined,gpt-4o,openai,0.05259667740332639,0.18115499773390514,0.8907576124,30.576768992399998,12.2376771509,20,15.656566,8.585859,17.171717,18.181818999999997,15.151516999999998,25.252525999999996
openai_technical_024_20260427T233839453143,2,technical,gpt-4o,openai,0.057718422713897884,0.18130374817564526,0.8469680647999999,29.783722517399998,14.276808628799998,20,15.957445999999997,6.3829780000000005,19.148936,17.021276,21.276594999999997,20.212766
openai_fundamental_017_20260427T233843719755,1,fundamental,gpt-4o,openai,0.060049570610648514,0.2036788276299683,0.9761202297,31.982623682299998,12.2179234873,20,15.846995,7.103825999999999,15.846995,18.032788,10.928962,32.240437
openai_combined_021_20260427T233847508801,3,combined,gpt-4o,openai,0.053763989417174696,0.1843479226360113,0.9127684257000002,31.075389693299996,12.424231604700001,20,16.210527,8.210526999999999,16.31579,18.315789,14.421053,26.526315
openai_control_025_20260427T233851505430,0,control,gpt-4o,openai,0.061072442656602284,0.21360650489363792,0.9477227628,31.210692757199997,10.944950385599999,20,13.861386000000001,8.910891,13.861386000000001,16.831683,10.891089,35.643564
openai_fundamental_008_20260427T233911938822,1,fundamental,gpt-4o,openai,0.056018386455999394,0.189504933325673,0.9299435135999998,31.167796618599997,11.490452260200001,20,16.384181,8.474576,16.384182,18.644066999999996,11.864405999999999,28.248588
openai_control_013_20260427T233920639264,0,control,gpt-4o,openai,0.059114669168455515,0.20941390676296068,0.9204020035999999,31.0187438596,10.7084420505,20,15.075377000000001,9.045226,13.065326999999998,18.592966,10.050251000000001,34.17085399999999
openai_combined_023_20260427T233924711169,3,combined,gpt-4o,openai,0.054617731519834394,0.18675288922594557,0.9105290907,31.2619575785,13.0933860123,20,16.931216999999997,6.878307,15.343914999999999,19.047618999999997,15.343915999999998,26.455025999999997
openai_control_022_20260427T233929227469,0,control,gpt-4o,openai,0.0632199609705217,0.22485263019501187,0.9627619528999999,31.6405730106,11.699714870699998,20,16.190477,6.666667000000001,13.333333999999999,17.142858,9.523810000000001,37.142858999999994
openai_technical_004_20260427T233933322727,2,technical,gpt-4o,openai,0.055570579448350595,0.17915089355597635,0.8490116448000001,29.8511630171,12.5811047559,20,16.860464999999998,6.976744,18.604651,18.023255,18.023256,21.511629
openai_fundamental_003_20260427T233937995909,1,fundamental,gpt-4o,openai,0.061340044303240214,0.20552489518602202,0.9815507898,31.822780464399997,12.981978538500003,20,14.973262000000002,7.486631000000001,18.716578,16.042781,10.160427,32.620321000000004
openai_control_000_20260427T233942493900,0,control,gpt-4o,openai,0.05506078836710449,0.19216676238054808,0.9055665187000002,30.764236885700004,11.076207093799999,20,15.763548,9.359606000000001,14.285713999999999,17.73399,12.807882000000001,30.049260999999998
openai_fundamental_028_20260427T233946137461,1,fundamental,gpt-4o,openai,0.0572839502716051,0.19216049283950631,0.9533333354000001,31.234055349600002,11.8742223628,20,15.555554999999998,8.333333,17.777777999999998,16.666666000000003,12.222221999999999,29.444445
openai_combined_019_20260427T233950377134,3,combined,gpt-4o,openai,0.054599999999999996,0.18995,0.90495,30.708350000000003,12.2225,20,15.5,7.500000000000001,17.0,19.0,13.0,28.000000000000004
openai_fundamental_025_20260427T233954577065,1,fundamental,gpt-4o,openai,0.059608086572278805,0.2001641578044528,0.951988321,31.17345080020001,12.0245028639,20,16.374268999999998,8.187135000000001,18.713451,16.374268999999998,9.356726,30.994151999999996
openai_fundamental_007_20260427T234002329991,1,fundamental,gpt-4o,openai,0.054982718083950805,0.18720741350370398,0.9074666906,30.6881894213,11.425011455599998,20,16.444445,9.0,17.000000999999997,17.777777,12.000001000000001,27.777777999999998
openai_combined_003_20260427T234011173294,3,combined,gpt-4o,openai,0.05443578691868991,0.1839111432518143,0.8954098504000001,30.282022662600003,11.914371312500002,20,15.846995,8.196722,18.032787,17.48634,14.207650999999998,26.229508000000003
openai_fundamental_013_20260427T234015052423,1,fundamental,gpt-4o,openai,0.058232285659605705,0.19620160466325787,0.9490810764,31.048053808899997,12.323729390299999,20,15.135135,8.108108,19.459459000000003,17.297297,10.27027,29.72973
openai_technical_022_20260427T234019569657,2,technical,gpt-4o,openai,0.05410640663223161,0.1798166391322318,0.8482386480999999,29.7590914752,13.483977064199998,20,16.477274,6.818182,19.318181000000003,18.181818999999997,17.613636,21.59091
openai_fundamental_004_20260427T234023285585,1,fundamental,gpt-4o,openai,0.0579702279612478,0.19550803901701344,0.9473043605999999,31.1342831632,11.9718806137,20,15.760870000000002,8.152174,19.021739,17.065218,10.326088000000002,29.673913000000002
openai_technical_008_20260427T234027660017,2,technical,gpt-4o,openai,0.05795132468336501,0.17852079985349745,0.8231521906000001,29.473859327099998,12.5801081953,20,17.391303999999998,7.065218000000001,19.565217,19.021740000000005,16.847827000000002,20.108696000000002
openai_combined_005_20260427T234031699525,3,combined,gpt-4o,openai,0.053590008626431,0.18308474193085916,0.9106989171999998,30.990214684700003,12.6064513776,20,15.591398000000002,8.064516,17.204301,18.279569000000002,15.053762999999998,25.806450999999996
openai_combined_022_20260427T234036252158,3,combined,gpt-4o,openai,0.05514886762854459,0.18602316570888502,0.9214456676000002,31.04948978439999,12.743956259800001,20,15.217391,8.152174,17.391304,17.934784,14.130435000000002,27.173914
openai_combined_002_20260427T234040253246,3,combined,gpt-4o,openai,0.05623268849307499,0.1944598402049864,0.9274737047000001,31.067474392000005,12.962684017199999,20,16.315789,6.842106,17.368421,17.368421,12.631580000000001,29.473685
openai_combined_017_20260427T234044491623,3,combined,gpt-4o,openai,0.05539192080185321,0.1931139073516544,0.9314973392999999,31.101390885600004,13.4857756996,20,15.508021999999999,6.951872000000001,17.647059,16.042781,14.438502999999999,29.411765000000003
openai_control_001_20260427T234048343182,0,control,gpt-4o,openai,0.05789254390045841,0.20746563323406958,0.9318877402000001,31.29658139410001,11.403877306299998,20,14.795919,7.653061999999999,13.265306999999998,18.367347000000002,12.244897,33.673468
openai_fundamental_002_20260427T234106940499,1,fundamental,gpt-4o,openai,0.0684669186000194,0.22965943257556942,1.0191525764,32.3800577681,12.7284749391,20,16.949153,6.214690000000001,15.819209,14.689266,8.474578000000001,37.853108
openai_technical_007_20260427T234111378008,2,technical,gpt-4o,openai,0.05572998207221368,0.1795072951080789,0.8351098570999999,29.426317561500003,12.663735764099997,20,17.582417,7.142856999999999,17.582417,17.582417,17.582417,22.527472
openai_fundamental_029_20260427T234115890080,1,fundamental,gpt-4o,openai,0.0577821188071184,0.2000244192845152,0.9296132568000001,30.886408859299998,11.862430747,20,15.469612999999999,7.734806999999999,16.574585,17.679558,11.049724,31.491712999999997
openai_combined_015_20260427T234124692719,3,combined,gpt-4o,openai,0.0582098756790125,0.1993827120617285,0.9469999910000001,31.123555229900003,13.3019440906,20,18.333333,6.6666669999999995,16.111111,13.888889,13.888888,31.111111
openai_fundamental_018_20260427T234128677187,1,fundamental,gpt-4o,openai,0.061023157556711005,0.19966919187618165,0.9721739193000001,31.701087363,12.7683695719,20,15.760870000000002,8.695653,19.021739,16.304348,9.239131,30.978261
openai_fundamental_019_20260427T234132988299,1,fundamental,gpt-4o,openai,0.05607277908506631,0.19485113654536868,0.935663043,31.2111088439,12.335293482800001,20,15.217391,7.608696000000001,16.847825999999998,17.934783,12.391305,30.0
openai_control_008_20260427T234137898830,0,control,gpt-4o,openai,0.05540251328435889,0.19503112911029513,0.8924242676,30.583990689100002,10.780858660899998,20,14.141414,9.09091,14.646465000000001,19.69697,12.121213,30.303031000000004
openai_fundamental_024_20260427T234157937338,1,fundamental,gpt-4o,openai,0.0608439982618866,0.2039159370670588,0.9606936442,31.3630059004,11.744971222399998,20,16.184970999999997,7.514450999999999,17.919075,15.606936,10.404624000000002,32.369943
openai_technical_027_20260427T234201983831,2,technical,gpt-4o,openai,0.0561728359382718,0.18055554266666698,0.8451110820000001,29.6829990045,13.317888658900001,20,17.222220999999998,6.666666,18.888888,18.333333,16.666666,22.222222
openai_combined_011_20260427T234207038063,3,combined,gpt-4o,openai,0.054948095702422324,0.1913494780899655,0.9264117579000001,31.230352592500008,12.544705625099999,20,15.882352,6.470588000000001,17.647059000000002,17.647059000000002,14.117647,28.235294
openai_control_020_20260427T234211187323,0,control,gpt-4o,openai,0.0573169942929348,0.20295610122406538,0.9289861536999999,31.024146840300002,11.268294426699997,20,13.824884,9.21659,13.824884,17.511521,12.442395000000001,33.179724
openai_technical_020_20260427T234217125611,2,technical,gpt-4o,openai,0.05523292789799289,0.1780709630703199,0.8632584576000001,30.029270673999996,12.524382391,20,15.730337,7.865168000000001,19.101124,17.415731,17.97753,21.910113
openai_control_019_20260427T234221319959,0,control,gpt-4o,openai,0.05478313362008961,0.19188696512432377,0.9146919340000002,30.9097623935,10.938246109,20,15.165877,9.004739,14.691942999999998,18.009477,13.270143000000001,29.857818999999996
openai_control_014_20260427T234225615376,0,control,gpt-4o,openai,0.0543523545689298,0.1911703496168266,0.8918877579000001,30.535102402300005,10.920918171200002,20,15.306123,9.183674,14.285715,18.367348,13.265306000000002,29.591836000000004
openai_combined_020_20260427T234230132734,3,combined,gpt-4o,openai,0.05408695080553059,0.1847320619768422,0.9088268071,31.1879887843,12.578547093599997,20,15.642458000000001,7.262569999999998,16.201116999999996,19.553072999999998,15.642457999999998,25.698324
openai_control_006_20260427T234234123501,0,control,gpt-4o,openai,0.0562,0.19360000000000002,0.9129,30.847800000000003,10.524499999999998,20,15.0,9.0,15.0,19.0,12.0,30.000000000000004
openai_combined_006_20260427T234238006147,3,combined,gpt-4o,openai,0.052288369140200595,0.18343194612848698,0.8724725182999999,30.3654940429,11.736538443399999,20,14.835164,8.241757999999999,17.032967,20.32967,14.285713999999999,25.274724999999997
openai_control_011_20260427T234245592473,0,control,gpt-4o,openai,0.060876383450642106,0.21439074171747868,0.9414851391,31.1384155302,10.576237517999997,20,14.851485,7.9207920000000005,12.871286999999999,16.831683,11.881188,35.643564
openai_technical_003_20260427T234249995129,2,technical,gpt-4o,openai,0.0585942666732727,0.17908574666534569,0.8493678275000001,29.6385635345,13.2002301454,20,16.091955,7.471264999999999,20.114942,17.241379000000002,17.241379000000002,21.839081
openai_technical_005_20260427T234302589769,2,technical,gpt-4o,openai,0.05447910774926381,0.1761159812215392,0.8252727187999997,29.769539657099997,12.3820429161,20,16.470588,8.235293999999998,17.112299,20.106951000000002,19.251337,18.823529
openai_control_017_20260427T234314561192,0,control,gpt-4o,openai,0.05643532830800319,0.1987990250037202,0.8981958956000001,30.706907454199996,10.426134498100001,20,16.494844999999998,8.762886,12.371134,18.5567,12.371134999999999,31.443299999999997
gemini_control_009_20260428T195747043792,0,control,gemini/gemini-2.5-pro,gemini,0.0668,0.23055,0.98955,32.6757,11.7949,20,14.500000000000002,7.000000000000001,13.0,19.0,8.5,38.0
gemini_technical_024_20260428T195800027134,2,technical,gemini/gemini-2.5-pro,gemini,0.10287488346518708,0.20159597389985492,0.7746436444999999,28.894826585900006,18.8112412121,20,20.919540000000005,2.873563,21.264367,15.517241,26.781609,12.643677
gemini_combined_005_20260428T195812501094,3,combined,gemini/gemini-2.5-pro,gemini,0.0711346260082306,0.2018140594557824,0.9274603128000002,30.9614814683,14.322222177699999,20,17.460316999999996,5.291005,19.57672,16.402117,11.111111,30.15873
gemini_combined_024_20260428T195828178766,3,combined,gemini/gemini-2.5-pro,gemini,0.0713396568131765,0.19691022200772468,0.8853672659000001,30.6663287004,15.7892096264,20,18.079096,3.389831,18.079097,19.209039999999998,14.124293999999999,27.118644999999997
gemini_combined_002_20260428T195842206909,3,combined,gemini/gemini-2.5-pro,gemini,0.0704320993456792,0.2004320987901236,0.8702222257000001,29.700111253100005,14.135777583499998,20,18.888888,6.111110999999999,20.0,17.222222999999996,8.888888999999999,28.888889000000002
gemini_fundamental_000_20260428T195857364556,1,fundamental,gemini/gemini-2.5-pro,gemini,0.0643039106167242,0.2154754919319172,1.026613746,32.0817460096,12.892645068699997,20,12.698412000000001,10.582011,15.873015000000002,11.640213,12.698411999999998,36.507937
gemini_combined_003_20260428T195911393266,3,combined,gemini/gemini-2.5-pro,gemini,0.0723739946530316,0.2166544899401024,0.9765405365000001,32.0044324512,14.825999997199999,20,15.135135,3.783784,16.756757,16.216217,13.513513,34.594594
gemini_technical_027_20260428T195926133186,2,technical,gemini/gemini-2.5-pro,gemini,0.0669709971459452,0.1811726533710352,0.7390731412,28.125541279100002,14.662636897,20,19.773429,6.797117,21.215243,20.494336,16.683830999999998,15.036046
gemini_combined_006_20260428T200031774423,3,combined,gemini/gemini-2.5-pro,gemini,0.07097151021767731,0.1894229299284151,0.8882161957000001,30.711404986399998,16.0314050412,20,16.216216,4.324325,17.837836999999997,17.837838,18.918919000000002,24.864864
gemini_combined_019_20260428T200044673395,3,combined,gemini/gemini-2.5-pro,gemini,0.0743110388957899,0.21644143642582947,0.9265921987999999,30.905475383500004,14.673072691399998,20,16.759776,3.910615,19.553072999999998,17.877095,8.938547999999999,32.960894
gemini_fundamental_017_20260428T200058428499,1,fundamental,gemini/gemini-2.5-pro,gemini,0.05920221923878141,0.19505375011412782,0.9829789777000001,31.549779621399995,12.4719056462,20,13.684211000000001,9.157893999999999,18.842106,15.684209999999998,12.105263999999998,30.526317000000002
gemini_technical_019_20260428T200111915762,2,technical,gemini/gemini-2.5-pro,gemini,0.0863020411265308,0.1879836795591838,0.7784571612,28.913829148299996,16.2029143952,20,19.428572000000003,4.571429,21.714285999999998,18.285714,21.714285999999998,14.285715
gemini_technical_028_20260428T200124309427,2,technical,gemini/gemini-2.5-pro,gemini,0.1022647760421043,0.1897763319167999,0.7820635235000001,29.039895294400004,15.0287832142,20,20.634921000000002,4.7619050000000005,22.222222000000002,16.931218,22.222223000000003,13.227514000000001
gemini_fundamental_002_20260428T200137002487,1,fundamental,gemini/gemini-2.5-pro,gemini,0.0649950333120354,0.22467716953099415,1.0065803111999998,31.731657995599996,13.0732641088,20,15.544041,6.217617,16.580311,13.471502999999998,10.880829,37.305699
gemini_control_016_20260428T200148645823,0,control,gemini/gemini-2.5-pro,gemini,0.06739999999999999,0.2323,1.00415,32.6121,12.508899999999999,20,15.5,6.5,13.0,15.5,10.5,39.0
gemini_technical_002_20260428T200159841887,2,technical,gemini/gemini-2.5-pro,gemini,0.11702887226405469,0.2215080049566371,0.7829292850999998,29.385757281900002,21.9974745275,20,20.202019999999997,3.0303029999999995,17.171716999999997,14.141414,34.343434,11.111111
gemini_technical_022_20260428T200246743805,2,technical,gemini/gemini-2.5-pro,gemini,0.10018334105063659,0.1988748749289976,0.7787513761,28.9477940996,18.201585883899998,20,20.584926,3.0371200000000003,21.822271999999998,15.860515999999999,25.646794,13.048368000000002
gemini_combined_007_20260428T200300468948,3,combined,gemini/gemini-2.5-pro,gemini,0.0719723196608998,0.1955709331557094,0.9185294153000001,31.2415296042,16.1975295984,20,17.058824,4.117647000000001,20.0,18.235294,13.529412000000002,27.058822999999997
gemini_fundamental_021_20260428T200314387582,1,fundamental,gemini/gemini-2.5-pro,gemini,0.0656723307341891,0.2205457219551395,1.0083333115,31.744892054100003,12.9076881794,20,14.516129,8.602151,18.27957,12.903226,9.139783999999999,36.559139
gemini_technical_008_20260428T200327699401,2,technical,gemini/gemini-2.5-pro,gemini,0.1366666693333334,0.20617284182716064,0.7153333308000001,28.214999898600002,17.187666796600002,20,25.555556000000003,2.222222,23.333333999999997,22.222222000000002,15.555554999999998,11.111111
gemini_control_008_20260428T200409277177,0,control,gemini/gemini-2.5-pro,gemini,0.0654340688116879,0.2258830161549541,0.9653946256,32.0091213591,11.0837264624,20,12.587412,6.293706,13.686314,19.580419999999997,10.789210999999998,37.062938
gemini_technical_001_20260428T200423817681,2,technical,gemini/gemini-2.5-pro,gemini,0.11336830298840612,0.20064150266497432,0.7316184534,28.129073553999998,16.0791326551,20,24.855491,2.312138,23.121387,17.341039,19.653178,12.716762000000001
gemini_combined_008_20260428T200438054519,3,combined,gemini/gemini-2.5-pro,gemini,0.06727601323838901,0.1926878603145926,0.8851031075,30.2600520752,14.174639321799999,20,15.979380999999998,5.670103,17.01031,17.525774,15.463918,28.350516000000002
gemini_combined_018_20260428T200453918588,3,combined,gemini/gemini-2.5-pro,gemini,0.07488592151619511,0.1993505243531817,0.9402645592000002,31.4041272398,15.076983810499998,20,16.931216999999997,4.232805000000001,17.460317,16.931216999999997,14.814815000000001,29.629630000000002
gemini_control_007_20260428T200508160337,0,control,gemini/gemini-2.5-pro,gemini,0.06729628171359332,0.2294133999414159,0.9944723844,32.7393472811,11.618743862099999,20,13.567838999999998,7.537689,12.562814,18.592964000000002,9.547740000000001,38.190954999999995
gemini_control_001_20260428T200521778762,0,control,gemini/gemini-2.5-pro,gemini,0.06929786302145119,0.23884526168860618,0.9805741505999999,32.2870809274,11.3104783084,20,14.354066,6.220095000000001,13.397129000000001,19.138755999999997,7.655502,39.234449999999995
gemini_technical_018_20260428T200537295045,2,technical,gemini/gemini-2.5-pro,gemini,0.0852969626559722,0.1888517829399832,0.7577094883999999,28.5574299361,16.2934637572,20,20.111732,5.027933,21.787709,19.553072999999998,21.22905,12.290503
gemini_technical_010_20260428T200551677489,2,technical,gemini/gemini-2.5-pro,gemini,0.11111111521657278,0.200357518100802,0.7353107842000001,28.8443521285,17.511638815199998,20,23.163842999999996,2.824859,18.644068,22.0339,22.598871,10.734465
gemini_control_026_20260428T200606221279,0,control,gemini/gemini-2.5-pro,gemini,0.0667113272096681,0.23146692024581947,0.9922334807,32.25954247599999,11.8879184273,20,15.736040000000001,6.598984,13.705582999999999,16.243655,9.137055,38.57868
gemini_technical_020_20260428T200620250170,2,technical,gemini/gemini-2.5-pro,gemini,0.09577142948571439,0.19288163408979603,0.7381142813999999,28.342914206799996,16.107428578,20,21.714285999999998,4.0,20.0,18.285714,23.428572000000003,12.571428
gemini_control_021_20260428T200643493789,0,control,gemini/gemini-2.5-pro,gemini,0.0651246177136943,0.21976717456427888,0.9847236209,32.162563085200006,11.458542384999996,20,15.075377000000001,7.537689,13.065326999999998,16.582915,11.055277,36.683415999999994
gemini_fundamental_022_20260428T200657630680,1,fundamental,gemini/gemini-2.5-pro,gemini,0.060058593020833495,0.19455294715277788,0.9791666579000002,31.2846350439,12.9870312948,20,13.020832999999998,9.895834,20.3125,13.541666,13.020833000000001,30.208333
gemini_fundamental_011_20260428T200710636102,1,fundamental,gemini/gemini-2.5-pro,gemini,0.057851069547567704,0.18867160919642992,0.9519073565000001,30.9956437512,13.061747991500003,20,12.942301,9.595154,19.519712,15.949421000000003,13.579854,28.413559
gemini_fundamental_020_20260428T200722610182,1,fundamental,gemini/gemini-2.5-pro,gemini,0.07606170086951672,0.2465496495350077,1.0326984255,31.936561140899997,11.978041896299999,20,14.814814999999998,6.349207,17.989417000000003,13.227512999999998,6.878308,40.740741
gemini_technical_006_20260428T200736232206,2,technical,gemini/gemini-2.5-pro,gemini,0.09126890564744822,0.19925567957466944,0.7198369858000001,27.9417943408,15.292065716,20,25.000000000000007,4.347826,22.28261,16.847826,21.739131,9.782609
gemini_fundamental_009_20260428T200757426595,1,fundamental,gemini/gemini-2.5-pro,gemini,0.06172839504938291,0.2008641982469137,0.9689444415999999,30.9344445832,12.4601667914,20,14.444445,10.0,20.555556,12.777778000000001,10.555556,31.666666
gemini_technical_007_20260428T200813361734,2,technical,gemini/gemini-2.5-pro,gemini,0.08006995678529921,0.18688170871998003,0.7492460686,28.376793833699995,15.135838329599999,20,22.638029,5.6622189999999994,20.750623,16.986657,20.750622000000003,13.211844000000001
gemini_fundamental_004_20260428T200826487248,1,fundamental,gemini/gemini-2.5-pro,gemini,0.0660366688456317,0.21491625521729313,1.0134574547,31.960745122600002,12.863138797300001,20,12.765958,6.3829780000000005,19.680851,15.425533,11.170213,34.574468
gemini_technical_000_20260428T200841974098,2,technical,gemini/gemini-2.5-pro,gemini,0.08545305923265319,0.1858285646857144,0.7887999783999999,29.0732565106,15.0214280404,20,20.571428,5.142857000000001,21.142857,17.142857,21.142857,14.857142000000001
gemini_fundamental_008_20260428T200854877729,1,fundamental,gemini/gemini-2.5-pro,gemini,0.06604938028395081,0.2109259154074076,0.9913888727000001,31.5366105622,12.363666417,20,15.0,8.888888999999999,19.999999000000003,13.333333,8.888888999999999,33.888888
gemini_fundamental_029_20260428T200908498344,1,fundamental,gemini/gemini-2.5-pro,gemini,0.06799123330606299,0.22132943510299502,1.0368108151000002,32.307459559600005,13.600540293699998,20,14.054053999999999,6.4864869999999994,19.459459000000003,12.432431999999999,11.351352,36.216216
gemini_fundamental_025_20260428T200922865613,1,fundamental,gemini/gemini-2.5-pro,gemini,0.0646700853584507,0.2201207071331533,0.9860301605999999,31.320452652299995,12.265829595599998,20,15.075377000000001,8.040201,17.085428,13.065326999999998,10.050251000000001,36.683417
gemini_technical_016_20260428T200938800482,2,technical,gemini/gemini-2.5-pro,gemini,0.09815187279134371,0.2020173115994767,0.7170056772000001,28.166724144000003,17.665536866500002,20,24.858758,2.824859,21.468926999999997,19.20904,21.468926999999997,10.169492
gemini_control_022_20260428T201008300820,0,control,gemini/gemini-2.5-pro,gemini,0.07215,0.25039999999999996,0.9907000000000001,32.42405,11.649349999999998,20,13.5,6.0,13.5,19.5,6.5,41.0
gemini_technical_003_20260428T201022324578,2,technical,gemini/gemini-2.5-pro,gemini,0.08242813271616811,0.18708500505007392,0.7407700292999999,28.588708947500002,14.827791892099999,20,23.08027,5.775505,19.088536,20.861430999999996,18.653469,12.540786
gemini_technical_005_20260428T201100416958,2,technical,gemini/gemini-2.5-pro,gemini,0.07308004417523001,0.18205787041644142,0.7206976767000001,27.4036629432,15.1112212328,20,19.186047,6.976744000000002,22.674419,19.767442,17.441860000000002,13.953488
gemini_control_023_20260428T201116729567,0,control,gemini/gemini-2.5-pro,gemini,0.06224999999999999,0.21625,0.9657,31.906050000000004,11.653299999999998,20,14.500000000000002,8.0,13.5,17.0,11.0,36.0
